Code	Scientific	Common	Reverse
17420	'Dendroica nigrescens'	'black-throated grey warbler'	'Dendroica nigrescens'
17430	'Dendroica occipitalis'	'Adelaide\'s warbler'	'Dendroica'
17440	'Dendroica townsendi'	'Townsend\'s warbler'	'Dendroica townsendi'
17450	'Dendroica virens'	'black-throated green warbler'	'Dendroica virens'
17460	'Dendroica chrysoparia'	'Golden-cheeked warbler (=wood)'	'Dendroica chrysoparia'
17470	'Dendroica fusca'	'Blackburnian warbler'	'Dendroica fusca'
17480	'Dendroica discolor'	'prairie warbler'	'Dendroica discolor'
17490	'Dendroica tigrina'	'Cape May warbler'	'Dendroica tigrina'
17500	'Dendroica magnolia'	'magnolia warbler'	'Dendroica magnolia'
17510	'Dendroica coronata'	'Yellow-rumped warbler'	'Dendroica coronata'
17520	'Dendroica palmarum'	'Western palm warbler'	'Dendroica palmarum'
17530	'Dendroica striata'	'blackpoll warbler'	'Dendroica striata'
17540	'Dendroica castanea'	'Bay-breasted warbler'	'Dendroica castanea'
17550	'Setophaga ruticilla'	'American Redstart'	'Setophaga ruticilla'
17560	'Seiurus aurocapillus'	'Reinita hornera'	'Seiurus aurocapillus'
17570	'Seiurus noveboracensis'	'Northern waterthrush'	'Seiurus noveboracensis'
17580	'Seiurus motacilla'	'Louisiana waterthrush'	'Seiurus motacilla'
17590	'Helmitheros swainsonii'	'Worm-eating Warbler'	'Helmitheros'
17600	'Helmitheros vermivorus'	'Chipe Vermívoro'	'Helmitheros vermivorus'
17610	'Protonotaria citrea'	'Prothonotary warbler'	'Protonotaria citrea'
17620	'Geothlypis trichas'	'Common Yellowthroat'	'Geothlypis trichas'
17630	'Geothlypis rostrata'	'バハマカオグロムシクイ'	'Geothlypis rostrata'
17640	'Geothlypis speciosa'	'Black-polled Yellowthroat'	'Geothlypis speciosa'
17650	'Geothlypis nelsoni'	'Hooded Yellowthroat'	'Geothlypis nelsoni'
17660	'Chamaethlypis poliocephala'	'NA'	'Chamaethlypis poliocephala'
17670	'Oporornis formosus'	'Kentucky warbler'	'Oporornis formosus'
17680	'Oporornis agilis'	'Connecticut Warbler'	'Oporornis agilis'
17690	'Oporornis philadelphia'	'Mourning warbler'	'Oporornis philadelphia'
17700	'Oporornis tolmiei'	'Reinita de tupidero'	'Oporornis tolmiei'
17710	'Wilsonia citrina'	'Hooded warbler'	'Wilsonia citrina'
17720	'Wilsonia pusilla'	'Wilson\'s warbler'	'Wilsonia pusilla'
17730	'Wilsonia canadensis'	'Canada warbler'	'Wilsonia canadensis'
17750	'Ergaticus ruber'	'NA'	'Ergaticus ruber'
17760	'Myioborus pictus'	'Painted Redstart'	'Myioborus pictus'
17770	'Myioborus miniatus'	'Slate-throated Redstart'	'Myioborus miniatus'
17780	'Euthlypis lachrymosa'	'NA'	'Euthlypis lachrymosa'
17790	'Basileuterus culicivorus'	'Golden-crowned Warbler'	'Basileuterus culicivorus'
17800	'Basileuterus rufifrons'	'Rufous-capped Warbler'	'Basileuterus rufifrons'
17810	'Peucedramus taeniatus'	'Olive Warbler'	'Peucedramus taeniatus'
17820	'Icteria virens'	'Sand martin'	'Icteria virens'
17830	'Coereba flaveola'	'Bananaquit'	'Coereba flaveola'
17840	'Piranga bidentata'	'Flame-colored Tanager'	'Piranga bidentata'
17850	'Piranga flava'	'Hepatic Tanager'	'Piranga flava'
17860	'Piranga rubra'	'Summer Tanager'	'Piranga rubra'
17870	'Piranga ludoviciana'	'Western Tanager'	'Piranga ludoviciana'
17880	'Piranga olivacea'	'Scarlet Tanager'	'Piranga olivacea'
17890	'Piranga erythrocephala'	'Red-headed Tanager'	'Piranga erythrocephala'
17900	'Spindalis zena'	'Western Spindalis'	'Spindalis zena'
17910	'Euphonia affinis'	'Scrub Euphonia'	'Euphonia affinis'
17920	'Euphonia elegantissima'	'Aguío, caciquita, monjita, eufonia capuchiceleste'	'Euphonia elegantissima'
17930	'Diglossa baritula'	'Cinnamon-bellied Flowerpiercer'	'Diglossa baritula'
17940	'Atlapetes pileatus'	'Rufous-capped Brushfinch'	'Atlapetes pileatus'
17950	'Atlapetes torquatus'	'NA'	'Atlapetes torquatus'
17960	'Arremonops rufivirgatus'	'Pinzón aceitunado'	'Arremonops rufivirgatus'
17970	'Pipilo chlorurus'	'Green-tailed Towhee'	'Pipilo chlorurus'
17980	'Pipilo erythrophthalmus'	'Eastern Towhee'	'Pipilo erythrophthalmus'
17990	'Pipilo fuscus'	'Canyon towhee'	'Pipilo fuscus'
